"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
1.13333333333333, 7.29413519744945, 2.41617409650088, 9.07275198976391, 9.55949679506425, 0.0172743518493738, 0.0245970197844746, 0.0323383550626836
1.15, 7.10942498605939, 2.35447855592735, 9.07275198976391, 9.55949679506425, 0.0161761672325342, 0.0232414580075648, 0.0323383550626836
1.16666666666667, 6.79382046675695, 2.2489795078681, 9.07275198976391, 9.55949679506425, 0.0145274995367855, 0.0211015928338848, 0.0323383550626836
1.18333333333333, 6.49074783552346, 2.14813997730053, 9.07275198976391, 9.55949679506425, 0.0139956520054878, 0.0195933484564054, 0.0323383550626836
1.2, 6.31380082217335, 2.08925048858777, 9.07275198976391, 9.55949679506425, 0.0127404801939083, 0.0183168646847743, 0.0323383550626836
1.21666666666667, 6.81077838198689, 2.25533812574485, 9.07275198976391, 9.55949679506425, 0.0146036061116211, 0.0212360941089701, 0.0323383550626836
1.23333333333333, 6.83450838319753, 2.26299590464985, 9.07275198976391, 9.55949679506425, 0.0147996163862587, 0.0213661596246735, 0.0323383550626836
1.25, 6.83460763704941, 2.2629292261275, 9.07275198976391, 9.55949679506425, 0.0147997015843851, 0.0213665112033812, 0.0323383550626836
1.26666666666667, 6.80915103430866, 2.25432160529195, 9.07275198976391, 9.55949679506425, 0.0143416168810571, 0.0209694450469501, 0.0323383550626836
1.28333333333333, 6.73267865431629, 2.22879920901096, 9.07275198976391, 9.55949679506425, 0.0135870120817562, 0.0203995157396256, 0.0323383550626836
1.3, 7.22958328123812, 2.39504301183222, 9.07275198976391, 9.55949679506425, 0.0163110825638577, 0.0236885846543828, 0.0323383550626836
1.31666666666667, 7.25221904533145, 2.40228490442787, 9.07275198976391, 9.55949679506425, 0.0157203422880113, 0.0236312247525892, 0.0323383550626836
1.33333333333333, 7.40035821964263, 2.45183526920477, 9.07275198976391, 9.55949679506425, 0.0163618752997387, 0.0246264168218725, 0.0323383550626836
1.35, 7.56834673211948, 2.50804517362302, 9.07275198976391, 9.55949679506425, 0.0167920063425912, 0.0257656511214384, 0.0323383550626836
1.36666666666667, 7.5383201788058, 2.49810229331565, 9.07275198976391, 9.55949679506425, 0.0173553039564509, 0.0259345392178461, 0.0323383550626836
1.38333333333333, 7.49851299278558, 2.48457113495673, 9.07275198976391, 9.55949679506425, 0.0171192447883463, 0.0256136785395799, 0.0323383550626836
