"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "0.416 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "Aux26", "0.416 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "Aux27", "0.416 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "Aux28", "0.416 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "Aux29", "0.416 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25", "Aux30"
0.1, 4.19497580056137, 1.37814537924626, 4.19497580056137, 4.41555281404643, 4.15142990518972, 1.36450295556407, 4.15142990518972, 4.36992432124935, 0, 0, 0, 0, 0.00438327667162116, 0.000740821921314943, 0.00438327667162116, 0.000740821921314943, 0.00438327667162116, 0.000740821921314943, 0, 0, 0.00438327667162116, 0, 0.00438327667162116, 0, 0.0041496963534362, 0.000233580321947666, 0.00438327667162116, 0, 0, 0, 0, 0, 0.00438327667162116, 0, 0, 0, 0, 0, 0, 0.00438327667162116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.15142990518972, 0, 0, 0, 0, 0, 0
0.1, 0.0391836727861654, 0.0128719931203878, 0.0391954085256836, 0.04125797765769, 0.0391787775343114, 0.012877678661479, 0.0391952156847719, 0.0412584925813831, 0, 0, 0, 0, 1.16460769724111E-007, 8.78446948396155E-009, 1.16492780342423E-007, 8.78688400720796E-009, 1.16460769724111E-007, 8.78446948396155E-009, 0, 0, 1.16492780342423E-007, 0, 1.16460769724111E-007, 0, 7.65313629686958E-008, 3.99294067651266E-008, 1.16460769724111E-007, 0, 0, 0, 0, 0, 1.16460769724111E-007, 0, 0, 0, 0, 0, 0, 1.16460769724111E-007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0391787775343114, 0, 0, 0, 0, 0, 0
0.116666666666667, 4.37074611176635, 1.43604960347618, 4.37074611176635, 4.60061518029543, 4.32695786327258, 1.42218927363262, 4.32695786327258, 4.55468842848467, 0, 0, 0, 0, 0.00470284905106728, 0.000789043831788174, 0.00470284905106728, 0.000789043831788174, 0.00470284905106728, 0.000789043831788174, 0, 0, 0.00470284905106728, 0, 0.00470284905106728, 0, 0.00442919042100694, 0.000273658633992182, 0.00470284905106728, 0, 0, 0, 0, 0, 0.00470284905106728, 0, 0, 0, 0, 0, 0, 0.00470284905106728, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.32695786327258, 0, 0, 0, 0, 0, 0
0.116666666666667, 0.0391701803883598, 0.0128817596330055, 0.0391954085256836, 0.04125797765769, 0.0391716793747342, 0.0128748662426557, 0.0391952156847719, 0.0412584925813831, 0, 0, 0, 0, 1.16427325160705E-007, 8.78194681371806E-009, 1.16492780342423E-007, 8.78688400720796E-009, 1.16427325160705E-007, 8.78194681371806E-009, 0, 0, 1.16492780342423E-007, 0, 1.16427325160705E-007, 0, 7.6509385107225E-008, 3.99179400529635E-008, 1.16427325160705E-007, 0, 0, 0, 0, 0, 1.16427325160705E-007, 0, 0, 0, 0, 0, 0, 1.16427325160705E-007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0391716793747342, 0, 0, 0, 0, 0, 0
0.133333333333333, 4.5962116704557, 1.51011171183306, 4.5962116704557, 4.83793335029003, 4.55185754570638, 1.49610451760386, 4.55185754570638, 4.79142315434557, 0, 0, 0, 0, 0.00533368743687416, 0.000892612364709243, 0.00533368743687416, 0.000892612364709243, 0.00533368743687416, 0.000892612364709243, 0, 0, 0.00533368743687416, 0, 0.00533368743687416, 0, 0.00497226541529051, 0.000361422025846659, 0.00533368743687416, 0, 0, 0, 0, 0, 0.00533368743687416, 0, 0, 0, 0, 0, 0, 0.00533368743687416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.55185754570638, 0, 0, 0, 0, 0, 0
0.133333333333333, 0.0391621847646146, 0.0128808313973046, 0.0391954085256836, 0.04125797765769, 0.0391652827003788, 0.0128727063802849, 0.0391952156847719, 0.0412584925813831, 0, 0, 0, 0, 1.16401962918597E-007, 8.78003376883227E-009, 1.16492780342423E-007, 8.78688400720796E-009, 1.16401962918597E-007, 8.78003376883227E-009, 0, 0, 1.16492780342423E-007, 0, 1.16401962918597E-007, 0, 7.64927184836086E-008, 3.99092444333066E-008, 1.16401962918597E-007, 0, 0, 0, 0, 0, 1.16401962918597E-007, 0, 0, 0, 0, 0, 0, 1.16401962918597E-007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0391652827003788, 0, 0, 0, 0, 0, 0
0.15, 4.76100652999904, 1.56403232040158, 4.76100652999904, 5.0113252017759, 4.71598237017987, 1.55005378835419, 4.71598237017987, 4.96418739197449, 0, 0, 0, 0, 0.00588645643081901, 0.00097467995645978, 0.00588645643081901, 0.00097467995645978, 0.00588645643081901, 0.00097467995645978, 0, 0, 0.00588645643081901, 0, 0.00588645643081901, 0, 0.00539647089117483, 0.000489985544473104, 0.00588645643081901, 0, 0, 0, 0, 0, 0.00588645643081901, 0, 0, 0, 0, 0, 0, 0.00588645643081901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71598237017987, 0, 0, 0, 0, 0, 0
0.15, 0.0391671879314661, 0.0128759620143278, 0.0391954085256836, 0.04125797765769, 0.0391652376635681, 0.0128729114541401, 0.0391952156847719, 0.0412584925813831, 0, 0, 0, 0, 1.1641985708766E-007, 8.78138351009915E-009, 1.16492780342423E-007, 8.78688400720796E-009, 1.1641985708766E-007, 8.78138351009915E-009, 0, 0, 1.16492780342423E-007, 0, 1.1641985708766E-007, 0, 7.65044775240557E-008, 3.99153795698662E-008, 1.1641985708766E-007, 0, 0, 0, 0, 0, 1.1641985708766E-007, 0, 0, 0, 0, 0, 0, 1.1641985708766E-007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0391652376635681, 0, 0, 0, 0, 0, 0
0.166666666666667, 7.20806946570055, 2.36366546045123, 7.20806946570055, 7.58572210348459, 7.13947655617936, 2.34661453396458, 7.13947655617936, 7.51523288177076, 0, 0, 0, 0, 0.0295951198180697, 0.00409195832845283, 0.0295951198180697, 0.00409195832845283, 0.0295951198180697, 0.00409195832845283, 0, 0, 0.0295951198180697, 0, 0.0295951198180697, 0, 0.0187846706613722, 0.0108104491611158, 0.0295951198180697, 0, 0, 0, 0, 0, 0.0295951198180697, 0, 0, 0, 0, 0, 0, 0.0295951198180697, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.13947655617936, 0, 0, 0, 0, 0, 0
0.166666666666667, 0.039006884596003, 0.0128262829247639, 0.0391954085256836, 0.04125797765769, 0.0390087913341144, 0.0128213884305987, 0.0391952156847719, 0.0412584925813831, 0, 0, 0, 0, 1.1593763350234E-007, 8.74501006519132E-009, 1.16492780342423E-007, 8.78688400720796E-009, 1.1593763350234E-007, 8.74501006519132E-009, 0, 0, 1.16492780342423E-007, 0, 1.1593763350234E-007, 0, 7.61875877249435E-008, 3.97500457785822E-008, 1.1593763350234E-007, 0, 0, 0, 0, 0, 1.1593763350234E-007, 0, 0, 0, 0, 0, 0, 1.1593763350234E-007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0390087913341144, 0, 0, 0, 0, 0, 0
0.183333333333333, 4.97830027076098, 1.63495670428443, 7.20806946570055, 7.58572210348459, 4.9320285865523, 1.62108558880791, 7.13947655617936, 7.51523288177076, 0, 0, 0, 0, 0.00708711031854825, 0.00116311903953809, 0.0295951198180697, 0.00409195832845283, 0.00708711031854825, 0.00116311903953809, 0, 0, 0.0295951198180697, 0, 0.00708711031854825, 0, 0.00630697036468212, 0.000780139958718743, 0.00708711031854825, 0, 0, 0, 0, 0, 0.00708711031854825, 0, 0, 0, 0, 0, 0, 0.00708711031854825, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9320285865523, 0, 0, 0, 0, 0, 0
0.183333333333333, 0.0391524441539818, 0.0128625309346556, 0.0391954085256836, 0.04125797765769, 0.0391498535244123, 0.0128681447227497, 0.0391952156847719, 0.0412584925813831, 0, 0, 0, 0, 1.16362741393181E-007, 8.77707534862977E-009, 1.16492780342423E-007, 8.78688400720796E-009, 1.16362741393181E-007, 8.77707534862977E-009, 0, 0, 1.16492780342423E-007, 0, 1.16362741393181E-007, 0, 7.64669443501561E-008, 3.98957970486535E-008, 1.16362741393181E-007, 0, 0, 0, 0, 0, 1.16362741393181E-007, 0, 0, 0, 0, 0, 0, 1.16362741393181E-007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0391498535244123, 0, 0, 0, 0, 0, 0
0.2, 5.18939904315338, 1.70451190590396, 7.20806946570055, 7.58572210348459, 5.1424536405105, 1.69022005849914, 7.13947655617936, 7.51523288177076, 0, 0, 0, 0, 0.00782586377165819, 0.00126777374718055, 0.0295951198180697, 0.00409195832845283, 0.00782586377165819, 0.00126777374718055, 0, 0, 0.0295951198180697, 0, 0.00782586377165819, 0, 0.0068553653217584, 0.000970498455443836, 0.00782586377165819, 0, 0, 0, 0, 0, 0.00782586377165819, 0, 0, 0, 0, 0, 0, 0.00782586377165819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.1424536405105, 0, 0, 0, 0, 0, 0
0.2, 0.0391521720939884, 0.0128713122034195, 0.0391954085256836, 0.04125797765769, 0.0391500105034104, 0.0128678968864966, 0.0391952156847719, 0.0412584925813831, 0, 0, 0, 0, 1.16376339515617E-007, 8.77810103446555E-009, 1.16492780342423E-007, 8.78688400720796E-009, 1.16376339515617E-007, 8.77810103446555E-009, 0, 0, 1.16492780342423E-007, 0, 1.16376339515617E-007, 0, 7.64758802400695E-008, 3.99004592674481E-008, 1.16376339515617E-007, 0, 0, 0, 0, 0, 1.16376339515617E-007, 0, 0, 0, 0, 0, 0, 1.16376339515617E-007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0391500105034104, 0, 0, 0, 0, 0, 0
0.216666666666667, 5.12452983744575, 1.68298098730678, 7.20806946570055, 7.58572210348459, 5.07772826690845, 1.66897324551255, 7.13947655617936, 7.51523288177076, 0, 0, 0, 0, 0.00757502160793371, 0.00122697371140514, 0.0295951198180697, 0.00409195832845283, 0.00757502160793371, 0.00122697371140514, 0, 0, 0.0295951198180697, 0, 0.00757502160793371, 0, 0.00664604537809967, 0.000928976235376875, 0.00757502160793371, 0, 0, 0, 0, 0, 0.00757502160793371, 0, 0, 0, 0, 0, 0, 0.00757502160793371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.07772826690845, 0, 0, 0, 0, 0, 0
0.216666666666667, 0.0391566054682209, 0.012865866753679, 0.0391954085256836, 0.04125797765769, 0.0391539303145365, 0.0128694182662103, 0.0391952156847719, 0.0412584925813831, 0, 0, 0, 0, 1.16378821503276E-007, 8.77828824685778E-009, 1.16492780342423E-007, 8.78688400720796E-009, 1.16378821503276E-007, 8.77828824685778E-009, 0, 0, 1.16492780342423E-007, 0, 1.16378821503276E-007, 0, 7.64775112696882E-008, 3.99013102400621E-008, 1.16378821503276E-007, 0, 0, 0, 0, 0, 1.16378821503276E-007, 0, 0, 0, 0, 0, 0, 1.16378821503276E-007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0391539303145365, 0, 0, 0, 0, 0, 0
0.233333333333333, 5.25960378941331, 1.72746201554684, 7.20806946570055, 7.58572210348459, 5.21224999950774, 1.7131680907681, 7.13947655617936, 7.51523288177076, 0, 0, 0, 0, 0.00822015048732811, 0.00131949563656452, 0.0295951198180697, 0.00409195832845283, 0.00822015048732811, 0.00131949563656452, 0, 0, 0.0295951198180697, 0, 0.00822015048732811, 0, 0.00709363806116142, 0.00112651243228853, 0.00822015048732811, 0, 0, 0, 0, 0, 0.00822015048732811, 0, 0, 0, 0, 0, 0, 0.00822015048732811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.21224999950774, 0, 0, 0, 0, 0, 0
0.233333333333333, 0.0391557303327738, 0.0128718203321904, 0.0391954085256836, 0.04125797765769, 0.0391540507753937, 0.0128692471855551, 0.0391952156847719, 0.0412584925813831, 0, 0, 0, 0, 1.16384362482256E-007, 8.77870620056686E-009, 1.16492780342423E-007, 8.78688400720796E-009, 1.16384362482256E-007, 8.77870620056686E-009, 0, 0, 1.16492780342423E-007, 0, 1.16384362482256E-007, 0, 7.64811524858683E-008, 3.99032099948687E-008, 1.16384362482256E-007, 0, 0, 0, 0, 0, 1.16384362482256E-007, 0, 0, 0, 0, 0, 0, 1.16384362482256E-007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0391540507753937, 0, 0, 0, 0, 0, 0
0.25, 5.19474908720371, 1.70606170315441, 7.20806946570055, 7.58572210348459, 5.14767329757967, 1.69196564008584, 7.13947655617936, 7.51523288177076, 0, 0, 0, 0, 0.00791126326542902, 0.00127675607323881, 0.0295951198180697, 0.00409195832845283, 0.00791126326542902, 0.00127675607323881, 0, 0, 0.0295951198180697, 0, 0.00791126326542902, 0, 0.0068830596565616, 0.00102820361472455, 0.00791126326542902, 0, 0, 0, 0, 0, 0.00791126326542902, 0, 0, 0, 0, 0, 0, 0.00791126326542902, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14767329757967, 0, 0, 0, 0, 0, 0
0.25, 0.0391535128849382, 0.0128681961481007, 0.0391954085256836, 0.04125797765769, 0.0391540955595442, 0.0128693596385527, 0.0391952156847719, 0.0412584925813831, 0, 0, 0, 0, 1.16366162055766E-007, 8.77733336220102E-009, 1.16492780342423E-007, 8.78688400720796E-009, 1.16366162055766E-007, 8.77733336220102E-009, 0, 0, 1.16492780342423E-007, 0, 1.16366162055766E-007, 0, 7.64691921955841E-008, 3.98969698530149E-008, 1.16366162055766E-007, 0, 0, 0, 0, 0, 1.16366162055766E-007, 0, 0, 0, 0, 0, 0, 1.16366162055766E-007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0391540955595442, 0, 0, 0, 0, 0, 0
0.266666666666667, 5.27698153519103, 1.73307425700468, 7.20806946570055, 7.58572210348459, 5.229559648024, 1.71886257961776, 7.13947655617936, 7.51523288177076, 0, 0, 0, 0, 0.00823269662882554, 0.00131188112752395, 0.0295951198180697, 0.00409195832845283, 0.00823269662882554, 0.00131188112752395, 0, 0, 0.0295951198180697, 0, 0.00823269662882554, 0, 0.00706525383470075, 0.00116744280038802, 0.00823269662882554, 0, 0, 0, 0, 0, 0.00823269662882554, 0, 0, 0, 0, 0, 0, 0.00823269662882554, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.229559648024, 0, 0, 0, 0, 0, 0
0.266666666666667, 0.0391595810100312, 0.0128696904299702, 0.0391954085256836, 0.04125797765769, 0.0391566758420522, 0.0128702246211904, 0.0391952156847719, 0.0412584925813831, 0, 0, 0, 0, 1.16393343522094E-007, 8.779383623588E-009, 1.16492780342423E-007, 8.78688400720796E-009, 1.16393343522094E-007, 8.779383623588E-009, 0, 0, 1.16492780342423E-007, 0, 1.16393343522094E-007, 0, 7.64870543165201E-008, 3.99062892063196E-008, 1.16393343522094E-007, 0, 0, 0, 0, 0, 1.16393343522094E-007, 0, 0, 0, 0, 0, 0, 1.16393343522094E-007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0391566758420522, 0, 0, 0, 0, 0, 0
0.283333333333333, 7.53553007199162, 2.47351225221965, 7.53553007199162, 7.93110813996195, 7.47411692411551, 2.45628885879758, 7.47411692411551, 7.86738703466425, 0, 0, 0, 0, 0.0224044432434439, 0.00298737748829201, 0.0295951198180697, 0.00409195832845283, 0.0224044432434439, 0.00298737748829201, 0, 0, 0.0295951198180697, 0, 0.0224044432434439, 0, 0.0153533310811136, 0.00705111217964877, 0.0224044432434439, 0, 0, 0, 0, 0, 0.0224044432434439, 0, 0, 0, 0, 0, 0, 0.0224044432434439, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.47411692411551, 0, 0, 0, 0, 0, 0
0.283333333333333, 0.0391767519355778, 0.012895479158045, 0.0391954085256836, 0.04125797765769, 0.0391585503472354, 0.0128701607428843, 0.0391952156847719, 0.0412584925813831, 0, 0, 0, 0, 1.16523939203711E-007, 8.78923426829376E-009, 1.16523939203711E-007, 8.78923426829376E-009, 1.16523939203711E-007, 8.78923426829376E-009, 0, 0, 1.16523939203711E-007, 0, 1.16523939203711E-007, 0, 7.65728743294027E-008, 3.99510648653491E-008, 1.16523939203711E-007, 0, 0, 0, 0, 0, 1.16523939203711E-007, 0, 0, 0, 0, 0, 0, 1.16523939203711E-007, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0391585503472354, 0, 0, 0, 0, 0, 0
