Time, "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "0.416 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "Aux26", "0.416 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "Aux27", "0.416 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "Aux28", "0.416 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "Aux29", "0.416 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25", "Aux30"
3.91666666666667, 6.94115392742051, 2.27958067039765, 11.1217969792408, 11.7041413018091, 6.6718223215293, 2.19289866977571, 10.8058400453594, 11.3745686227068, 0, 0, 0, 0, 0.01268250311249, 0.00206389280613016, 0.0557234377861056, 0.00787269252514778, 0.01268250311249, 0.00206389280613016, 0, 0, 0.0557234377861056, 0, 0.01268250311249, 0, 0.0110346927774629, 0.00164781034674598, 0.01268250311249, 0, 0, 0, 0, 0, 0.01268250311249, 0, 0, 0, 0, 0, 0, 0.01268250311249, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.6718223215293, 0, 0, 0, 0, 0, 0
3.93333333333333, 7.00412024380112, 2.30056327172772, 11.1217969792408, 11.7041413018091, 6.73592376684911, 2.2139699604867, 10.8058400453594, 11.3745686227068, 0, 0, 0, 0, 0.0117657500120878, 0.00197163342257324, 0.0557234377861056, 0.00787269252514778, 0.0117657500120878, 0.00197163342257324, 0, 0, 0.0557234377861056, 0, 0.0117657500120878, 0, 0.0108528598973787, 0.000912890124854753, 0.0117657500120878, 0, 0, 0, 0, 0, 0.0117657500120878, 0, 0, 0, 0, 0, 0, 0.0117657500120878, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.73592376684911, 0, 0, 0, 0, 0, 0
3.95, 7.1896619207407, 2.36131694987093, 11.1217969792408, 11.7041413018091, 6.92091531637559, 2.27478336185602, 10.8058400453594, 11.3745686227068, 0, 0, 0, 0, 0.0121834192566814, 0.00205441167023016, 0.0557234377861056, 0.00787269252514778, 0.0121834192566814, 0.00205441167023016, 0, 0, 0.0557234377861056, 0, 0.0121834192566814, 0, 0.0113689312779996, 0.000814487989554034, 0.0121834192566814, 0, 0, 0, 0, 0, 0.0121834192566814, 0, 0, 0, 0, 0, 0, 0.0121834192566814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.92091531637559, 0, 0, 0, 0, 0, 0
3.96666666666667, 7.51494358175308, 2.46830337870405, 11.1217969792408, 11.7041413018091, 7.20189891231337, 2.36710025462241, 10.8058400453594, 11.3745686227068, 0, 0, 0, 0, 0.0133986179883525, 0.0022444102197147, 0.0557234377861056, 0.00787269252514778, 0.0133986179883525, 0.0022444102197147, 0, 0, 0.0557234377861056, 0, 0.0133986179883525, 0, 0.012424647075071, 0.000973970924144645, 0.0133986179883525, 0, 0, 0, 0, 0, 0.0133986179883525, 0, 0, 0, 0, 0, 0, 0.0133986179883525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.20189891231337, 0, 0, 0, 0, 0, 0
3.98333333333333, 7.90843278037807, 2.59731572826431, 11.1479649996079, 11.7316878902426, 7.42545715633763, 2.44059131196768, 10.8320115504901, 11.4021167030768, 0, 0, 0, 0, 0.0137081644960725, 0.00224029993548292, 0.0557252491165444, 0.00787282915121515, 0.0137081644960725, 0.00224029993548292, 0, 0, 0.0557252491165444, 0, 0.0137081644960725, 0, 0.012344187172046, 0.00136397733452668, 0.0137081644960725, 0, 0, 0, 0, 0, 0.0137081644960725, 0, 0, 0, 0, 0, 0, 0.0137081644960725, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.42545715633763, 0, 0, 0, 0, 0, 0
4, 7.87920978057009, 2.5874516282112, 11.191380406837, 11.7773876619362, 7.35290437149333, 2.41678367699597, 10.8754237241028, 11.4478139869987, 0, 0, 0, 0, 0.0135265365814824, 0.00218240668283613, 0.0557284907105506, 0.00787307366002014, 0.0135265365814824, 0.00218240668283613, 0, 0, 0.0557284907105506, 0, 0.0135265365814824, 0, 0.0119865847245264, 0.0015399518668965, 0.0135265365814824, 0, 0, 0, 0, 0, 0.0135265365814824, 0, 0, 0, 0, 0, 0, 0.0135265365814824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.35290437149333, 0, 0, 0, 0, 0, 0
4.01666666666667, 7.70425367812326, 2.5300173921625, 11.191380406837, 11.7773876619362, 7.48096723741619, 2.45880961660772, 10.8754237241028, 11.4478139869987, 0, 0, 0, 0, 0.0151538651404915, 0.00235784492240006, 0.0557284907105506, 0.00787307366002014, 0.0151538651404915, 0.00235784492240006, 0, 0, 0.0557284907105506, 0, 0.0151538651404915, 0, 0.0128022280876036, 0.00235163706114416, 0.0151538651404915, 0, 0, 0, 0, 0, 0.0151538651404915, 0, 0, 0, 0, 0, 0, 0.0151538651404915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.48096723741619, 0, 0, 0, 0, 0, 0
4.03333333333333, 7.53285393361732, 2.47329718644431, 11.191380406837, 11.7773876619362, 7.30985377998152, 2.40264170698228, 10.8754237241028, 11.4478139869987, 0, 0, 0, 0, 0.0144205409449195, 0.00223133423138164, 0.0557284907105506, 0.00787307366002014, 0.0144205409449195, 0.00223133423138164, 0, 0, 0.0557284907105506, 0, 0.0144205409449195, 0, 0.0121163898768776, 0.00230415107543158, 0.0144205409449195, 0, 0, 0, 0, 0, 0.0144205409449195, 0, 0, 0, 0, 0, 0, 0.0144205409449195, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.30985377998152, 0, 0, 0, 0, 0, 0
4.05, 7.32737819293458, 2.40589043006943, 11.191380406837, 11.7773876619362, 7.10575937339489, 2.33558226369401, 10.8754237241028, 11.4478139869987, 0, 0, 0, 0, 0.012836748566105, 0.00198868764736934, 0.0557284907105506, 0.00787307366002014, 0.012836748566105, 0.00198868764736934, 0, 0, 0.0557284907105506, 0, 0.012836748566105, 0, 0.0109041411612804, 0.00193260741161968, 0.012836748566105, 0, 0, 0, 0, 0, 0.012836748566105, 0, 0, 0, 0, 0, 0, 0.012836748566105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.10575937339489, 0, 0, 0, 0, 0, 0
4.06666666666667, 7.71374995022769, 2.53319558593527, 11.191380406837, 11.7773876619362, 7.49105549479321, 2.46215802068232, 10.8754237241028, 11.4478139869987, 0, 0, 0, 0, 0.0143975929601223, 0.00226150688026883, 0.0557284907105506, 0.00787307366002014, 0.0143975929601223, 0.00226150688026883, 0, 0, 0.0557284907105506, 0, 0.0143975929601223, 0, 0.0123421815978702, 0.00205541137082071, 0.0143975929601223, 0, 0, 0, 0, 0, 0.0143975929601223, 0, 0, 0, 0, 0, 0, 0.0143975929601223, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.49105549479321, 0, 0, 0, 0, 0, 0
